GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SUM_TIME_PLAYED
Lineups,-1628384-1628969-1629013-1630631-1642278-,O. Anunoby - M. Bridges - L. Shamet - J. Alvarado - T. Kolek,1610612752,NYK,1,1,0,1.0,1.0,0.0,0.0,138.9,200.0,-138.9,-200.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,69.1,96.0,80.0,1,0.0,243,163,1,1,511,464,538,572,396,258,396,331,1,1,1,447,464,444,459,1500
Lineups,-1627824-1628973-1630574-1642278-1642885-,G. Yabusele - J. Brunson - A. Hukporti - T. Kolek - M. Diawara,1610612752,NYK,1,0,1,0.0,0.0,0.0,0.0,227.3,200.0,-227.3,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.6,1440.01,1200.01,1,-1.0,243,442,270,442,581,464,538,572,396,258,396,331,441,485,1,447,464,9,566,100
Lineups,-1627824-1628404-1629013-1630574-1642278-,G. Yabusele - J. Hart - L. Shamet - A. Hukporti - T. Kolek,1610612752,NYK,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,243,163,1,1,594,464,1,249,396,258,396,331,441,485,1,447,464,594,459,0
Lineups,-1627824-1628404-1628969-1630574-1642278-,G. Yabusele - J. Hart - M. Bridges - A. Hukporti - T. Kolek,1610612752,NYK,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,120.0,120.0,100.0,1,1.0,243,163,1,1,559,464,1,249,396,258,396,1,441,1,1,447,464,146,56,600
Lineups,-1627824-1630540-1630574-1642278-1642885-,G. Yabusele - M. McBride - A. Hukporti - T. Kolek - M. Diawara,1610612752,NYK,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,57.6,57.6,48.0,1,0.667,243,442,270,442,520,464,1,249,396,258,396,1,441,1,1,447,464,591,181,1250
Lineups,-1627824-1628384-1628404-1629013-1630540-,G. Yabusele - O. Anunoby - J. Hart - L. Shamet - M. McBride,1610612752,NYK,1,1,0,1.0,0.0,0.0,0.0,300.0,300.0,-300.0,-300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.4,172.11,143.43,2,0.0,243,163,1,1,519,464,584,587,396,258,396,331,441,485,1,447,464,54,459,1255
Lineups,-1627824-1628384-1630540-1630574-1641755-,G. Yabusele - O. Anunoby - M. McBride - A. Hukporti - K. McCullar Jr.,1610612752,NYK,1,0,1,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,257.1,257.14,214.29,1,0.6,243,442,270,442,562,16,538,249,1,258,1,331,441,485,1,16,27,28,216,560
Lineups,-1627824-1641998-1642278-1642359-1642885-,G. Yabusele - T. Jemison III - T. Kolek - P. Dadiet - M. Diawara,1610612752,NYK,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,176.69,147.24,1,1.0,243,163,1,1,546,464,1,249,396,258,396,331,1,1,1,447,464,52,56,815
Lineups,-1628973-1629011-1629013-1630631-1631110-,J. Brunson - M. Robinson - L. Shamet - J. Alvarado - J. Sochan,1610612752,NYK,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.667,0.5,0.0,0.0,221.5,221.54,184.62,2,1.333,243,442,270,442,517,464,1,249,396,258,396,92,1,103,559,447,464,31,32,1300
Lineups,-203903-1630574-1630631-1631110-1642885-,J. Clarkson - A. Hukporti - J. Alvarado - J. Sochan - M. Diawara,1610612752,NYK,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,180.0,180.0,150.0,2,1.0,243,163,1,1,523,464,1,249,396,258,396,331,1,259,559,447,464,48,56,1200
Lineups,-203903-1627824-1628969-1630574-1642885-,J. Clarkson - G. Yabusele - M. Bridges - A. Hukporti - M. Diawara,1610612752,NYK,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,138.5,276.92,230.77,1,0.0,243,442,270,442,564,464,1,249,396,258,396,1,1,1,1,447,464,26,459,520
Lineups,-203903-1627824-1628969-1629013-1630540-,J. Clarkson - G. Yabusele - M. Bridges - L. Shamet - M. McBride,1610612752,NYK,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.07,705.89,0,0.0,243,163,1,1,582,464,1,249,396,258,396,331,441,485,1,447,464,13,459,85
Lineups,-203903-1627824-1628384-1630574-1642278-,J. Clarkson - G. Yabusele - O. Anunoby - A. Hukporti - T. Kolek,1610612752,NYK,1,1,0,1.0,0.0,113.6,100.0,300.0,300.0,-186.4,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568,142.5,151.58,126.32,1,0.0,243,163,1,1,536,268,584,572,396,258,396,331,441,485,1,447,260,65,459,950
Lineups,-203903-1627824-1628384-1628404-1629011-,J. Clarkson - G. Yabusele - O. Anunoby - J. Hart - M. Robinson,1610612752,NYK,1,1,0,1.0,0.0,0.0,0.0,113.6,100.0,-113.6,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,77.84,64.86,0,1.0,243,163,1,1,537,464,252,506,396,258,396,331,441,485,1,447,464,572,56,925
Lineups,-203903-1628404-1630574-1630631-1642885-,J. Clarkson - J. Hart - A. Hukporti - J. Alvarado - M. Diawara,1610612752,NYK,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,80.0,160.0,133.33,1,0.0,243,163,1,1,539,464,1,249,396,258,396,331,1,1,1,447,464,61,459,900
Lineups,-203903-1628404-1628973-1629013-1630631-,J. Clarkson - J. Hart - J. Brunson - L. Shamet - J. Alvarado,1610612752,NYK,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,496.6,496.55,413.8,1,1.0,243,442,270,442,578,464,1,249,396,258,396,1,441,1,1,447,464,21,56,145
Lineups,-203903-1628404-1628969-1629013-1630540-,J. Clarkson - J. Hart - M. Bridges - L. Shamet - M. McBride,1610612752,NYK,2,1,1,0.5,0.0,0.0,0.0,106.4,100.0,-106.4,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.2,160.89,134.08,0,2.0,140,163,270,351,540,464,252,506,396,258,396,331,441,485,1,447,464,60,15,895
Lineups,-203903-1631110-1642278-1642359-1642885-,J. Clarkson - J. Sochan - T. Kolek - P. Dadiet - M. Diawara,1610612752,NYK,1,1,0,1.0,0.0,0.0,0.0,227.3,200.0,-227.3,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.1,130.91,109.09,1,-2.0,243,163,1,1,529,464,538,572,396,258,396,331,441,485,1,447,464,91,583,1100
Lineups,-203903-1626157-1628404-1628973-1629011-,J. Clarkson - K. Towns - J. Hart - J. Brunson - M. Robinson,1610612752,NYK,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,169.4,254.12,211.76,2,0.0,243,442,270,442,544,464,1,249,396,258,396,331,441,485,559,447,464,29,459,850
Lineups,-203903-1626157-1628969-1628973-1641755-,J. Clarkson - K. Towns - M. Bridges - J. Brunson - K. McCullar Jr.,1610612752,NYK,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,100.0,0,0.5,243,163,1,1,559,464,1,249,396,258,396,331,441,485,1,447,464,146,291,600
Lineups,-203903-1626157-1628969-1628973-1642885-,J. Clarkson - K. Towns - M. Bridges - J. Brunson - M. Diawara,1610612752,NYK,1,0,1,0.0,0.0,0.0,0.0,227.3,200.0,-227.3,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.4,72.0,60.0,0,-1.0,243,442,270,442,534,464,538,572,396,258,396,331,441,485,1,447,464,584,566,1000
Lineups,-203903-1626157-1628969-1629013-1642278-,J. Clarkson - K. Towns - M. Bridges - L. Shamet - T. Kolek,1610612752,NYK,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.5,130.91,109.09,1,0.0,243,163,1,1,529,464,1,249,396,258,396,331,441,485,1,447,464,91,459,1100
Lineups,-203903-1626157-1630540-1642278-1642885-,J. Clarkson - K. Towns - M. McBride - T. Kolek - M. Diawara,1610612752,NYK,1,1,0,1.0,0.0,0.0,0.0,113.6,100.0,-113.6,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5,205.71,171.43,1,0.0,243,163,1,1,554,464,252,506,396,258,396,331,441,485,1,447,464,34,459,700
Lineups,-203903-1626157-1628384-1628973-1629011-,J. Clarkson - K. Towns - O. Anunoby - J. Brunson - M. Robinson,1610612752,NYK,1,0,1,0.0,0.0,0.0,0.0,170.5,150.0,-170.5,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,135.6,147.44,122.87,1,0.0,243,442,270,442,514,464,485,558,396,258,396,331,441,485,585,447,464,70,459,1465
Lineups,-203903-1629013-1631110-1642278-1642885-,J. Clarkson - L. Shamet - J. Sochan - T. Kolek - M. Diawara,1610612752,NYK,1,1,0,1.0,0.0,0.0,0.0,200.0,200.0,-200.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.9,130.91,109.09,0,0.0,243,163,1,1,563,464,538,572,396,258,396,331,441,485,1,447,464,88,459,550
Lineups,-203903-1628969-1630574-1641755-1642885-,J. Clarkson - M. Bridges - A. Hukporti - K. McCullar Jr. - M. Diawara,1610612752,NYK,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.6,1028.59,857.16,0,0.0,243,163,1,1,585,464,1,249,396,258,396,331,441,485,1,447,464,11,459,70
Lineups,-203903-1628969-1629011-1630540-1642885-,J. Clarkson - M. Bridges - M. Robinson - M. McBride - M. Diawara,1610612752,NYK,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,960.0,800.0,0,0.0,243,442,270,442,584,464,1,249,396,258,396,331,441,485,1,447,464,12,459,75
Lineups,-203903-1628969-1629011-1630540-1642278-,J. Clarkson - M. Bridges - M. Robinson - M. McBride - T. Kolek,1610612752,NYK,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,351.2,702.44,585.37,1,0.0,243,442,270,442,576,464,1,249,396,258,396,1,441,1,1,447,464,16,459,205
Lineups,-203903-1628384-1628404-1628969-1629011-,J. Clarkson - O. Anunoby - J. Hart - M. Bridges - M. Robinson,1610612752,NYK,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3599.82,2999.85,0,0.0,243,163,1,1,588,464,1,249,396,258,396,331,441,485,1,447,464,5,459,20
Lineups,-203903-1628384-1628969-1628973-1642885-,J. Clarkson - O. Anunoby - M. Bridges - J. Brunson - M. Diawara,1610612752,NYK,1,1,0,1.0,0.0,0.0,0.0,300.0,300.0,-300.0,-300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.4,564.71,470.59,1,0.0,243,163,1,1,575,464,584,587,396,258,396,331,441,485,1,447,464,18,459,255
Lineups,-203903-1628384-1628969-1628973-1630540-,J. Clarkson - O. Anunoby - M. Bridges - J. Brunson - M. McBride,1610612752,NYK,1,0,1,0.0,0.0,300.0,300.0,227.3,200.0,72.7,100.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.75,0.75,150.5,163.64,136.36,1,0.111,243,442,270,442,515,1,538,41,396,258,396,1,441,259,1,98,107,58,447,1320
Lineups,-203903-1628384-1628969-1629011-1642885-,J. Clarkson - O. Anunoby - M. Bridges - M. Robinson - M. Diawara,1610612752,NYK,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,91.1,91.14,75.95,0,0.0,243,442,270,442,548,464,1,249,396,258,396,331,1,1,1,447,464,495,459,790
Lineups,-203903-1641998-1642278-1642359-1642885-,J. Clarkson - T. Jemison III - T. Kolek - P. Dadiet - M. Diawara,1610612752,NYK,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.71,171.43,1,0.0,243,442,270,442,571,464,1,249,396,258,396,331,441,485,1,447,464,35,459,350
Lineups,-1628404-1630574-1630631-1642359-1642885-,J. Hart - A. Hukporti - J. Alvarado - P. Dadiet - M. Diawara,1610612752,NYK,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.2,62.61,52.17,0,0.0,243,163,1,1,525,464,1,249,396,258,396,331,441,485,1,447,464,588,459,1150
Lineups,-1628404-1628973-1629013-1630631-1631110-,J. Hart - J. Brunson - L. Shamet - J. Alvarado - J. Sochan,1610612752,NYK,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.7,208.7,173.91,0,-1.0,243,442,270,442,572,464,1,249,396,258,396,331,441,485,1,447,464,33,566,345
Lineups,-1628404-1629013-1630574-1630631-1642885-,J. Hart - L. Shamet - A. Hukporti - J. Alvarado - M. Diawara,1610612752,NYK,1,0,1,0.0,0.0,0.0,0.0,113.6,100.0,-113.6,-100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,55.1,125.22,104.35,1,0.0,243,442,270,442,525,464,252,506,396,258,396,331,1,1,1,447,464,105,459,1150
Lineups,-1628404-1628969-1630574-1630631-1631110-,J. Hart - M. Bridges - A. Hukporti - J. Alvarado - J. Sochan,1610612752,NYK,1,1,0,1.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,1.0,0.0,33.3,1.0,0.0,1.0,0.0,1.0,1.0,0.0,151.58,126.32,1,1.0,243,163,1,1,565,16,1,4,1,258,24,1,441,1,1,16,27,64,56,475
Lineups,-1628404-1628969-1628973-1630574-1642278-,J. Hart - M. Bridges - J. Brunson - A. Hukporti - T. Kolek,1610612752,NYK,1,1,0,1.0,0.0,0.0,0.0,106.4,100.0,-106.4,-100.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,188.5,196.36,163.64,1,-1.0,243,163,1,1,529,464,252,506,396,258,396,331,1,259,1,447,464,36,566,1100
Lineups,-1628404-1628969-1628973-1629013-1642278-,J. Hart - M. Bridges - J. Brunson - L. Shamet - T. Kolek,1610612752,NYK,1,0,1,0.0,0.0,300.0,300.0,0.0,0.0,300.0,300.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,1.5,1.5,276.9,553.84,461.54,1,1.0,243,442,270,442,573,1,1,1,1,258,1,331,441,485,1,1,1,20,56,260
Lineups,-1628404-1628969-1629013-1630574-1630631-,J. Hart - M. Bridges - L. Shamet - A. Hukporti - J. Alvarado,1610612752,NYK,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.11,87.59,0,0.0,243,442,270,442,556,464,1,249,396,258,396,331,441,485,1,447,464,290,459,685
Lineups,-1628404-1628969-1629013-1630574-1642885-,J. Hart - M. Bridges - L. Shamet - A. Hukporti - M. Diawara,1610612752,NYK,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4799.98,3999.99,0,1.0,243,442,270,442,590,464,1,249,396,258,396,331,1,1,1,447,464,3,56,15
Lineups,-1628404-1628969-1629013-1630631-1642885-,J. Hart - M. Bridges - L. Shamet - J. Alvarado - M. Diawara,1610612752,NYK,1,1,0,1.0,0.0,0.0,0.0,227.3,200.0,-227.3,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,73.85,61.54,0,-1.0,243,163,1,1,535,464,538,572,396,258,396,331,441,485,1,447,464,580,566,975
Lineups,-1628404-1628969-1630540-1630574-1642885-,J. Hart - M. Bridges - M. McBride - A. Hukporti - M. Diawara,1610612752,NYK,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.1,66.06,55.05,0,0.0,243,163,1,1,532,464,1,249,396,258,396,331,441,485,1,447,464,587,459,1090
Lineups,-1628404-1628969-1629011-1629013-1630574-,J. Hart - M. Bridges - M. Robinson - L. Shamet - A. Hukporti,1610612752,NYK,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,847.07,705.89,1,0.0,243,163,1,1,582,464,1,249,396,258,396,1,441,1,1,447,464,13,459,85
Lineups,-1628404-1629011-1629013-1641755-1642885-,J. Hart - M. Robinson - L. Shamet - K. McCullar Jr. - M. Diawara,1610612752,NYK,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,96.6,193.29,161.07,1,0.0,243,442,270,442,553,464,1,249,396,258,396,331,1,1,1,447,464,41,459,745
Lineups,-1626157-1628404-1628973-1629013-1630540-,K. Towns - J. Hart - J. Brunson - L. Shamet - M. McBride,1610612752,NYK,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,300.0,1,0.0,243,163,1,1,577,464,1,249,396,258,396,331,441,485,1,447,464,24,459,200
Lineups,-1626157-1628404-1628969-1629013-1630574-,K. Towns - J. Hart - M. Bridges - L. Shamet - A. Hukporti,1610612752,NYK,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7200.67,6000.56,0,0.0,243,442,270,442,592,464,1,249,396,258,396,331,441,485,1,447,464,1,459,10
Lineups,-1626157-1628969-1628973-1630540-1641755-,K. Towns - M. Bridges - J. Brunson - M. McBride - K. McCullar Jr.,1610612752,NYK,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,2000.0,1,0.0,243,442,270,442,586,464,1,249,396,258,396,331,441,485,1,447,464,8,459,30
Lineups,-1626157-1628969-1629011-1629013-1642278-,K. Towns - M. Bridges - M. Robinson - L. Shamet - T. Kolek,1610612752,NYK,1,0,1,0.0,0.0,227.3,200.0,0.0,0.0,227.3,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.136,90.5,102.86,85.71,1,2.0,243,442,270,442,554,16,1,4,396,258,396,331,441,485,1,447,13,330,15,700
Lineups,-1626157-1628384-1628973-1629011-1642278-,K. Towns - O. Anunoby - J. Brunson - M. Robinson - T. Kolek,1610612752,NYK,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,119.0,178.51,148.76,1,0.5,243,442,270,442,521,464,1,249,396,258,396,331,441,485,585,447,464,51,291,1210
Lineups,-1626157-1628384-1628404-1630574-1631110-,K. Towns - O. Anunoby - J. Hart - A. Hukporti - J. Sochan,1610612752,NYK,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7200.67,6000.56,1,0.0,243,163,1,1,592,464,1,249,396,258,396,331,441,485,1,447,464,1,459,10
Lineups,-1626157-1628384-1628404-1628969-1629013-,K. Towns - O. Anunoby - J. Hart - M. Bridges - L. Shamet,1610612752,NYK,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3599.82,2999.85,0,0.0,243,163,1,1,588,464,1,249,396,258,396,331,441,485,1,447,464,5,459,20
Lineups,-1626157-1628384-1628404-1628969-1629011-,K. Towns - O. Anunoby - J. Hart - M. Bridges - M. Robinson,1610612752,NYK,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880.12,2400.1,1,0.0,243,163,1,1,587,464,1,249,396,258,396,331,441,485,1,447,464,7,459,25
Lineups,-1626157-1628384-1629013-1630540-1641755-,K. Towns - O. Anunoby - L. Shamet - M. McBride - K. McCullar Jr.,1610612752,NYK,1,0,1,0.0,0.0,0.0,0.0,113.6,100.0,-113.6,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.5,105.11,87.59,0,1.0,243,442,270,442,556,464,252,506,396,258,396,331,441,485,1,447,464,290,56,685
Lineups,-1626157-1628384-1629013-1630540-1642885-,K. Towns - O. Anunoby - L. Shamet - M. McBride - M. Diawara,1610612752,NYK,1,0,1,0.0,0.0,0.0,0.0,300.0,300.0,-300.0,-300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,192.0,160.0,1,0.0,243,442,270,442,551,464,584,587,396,258,396,331,441,485,1,447,464,42,459,750
Lineups,-1626157-1628384-1628969-1630540-1641755-,K. Towns - O. Anunoby - M. Bridges - M. McBride - K. McCullar Jr.,1610612752,NYK,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,160.0,0,0.0,243,442,270,442,568,464,1,249,396,258,396,331,441,485,1,447,464,44,459,375
Lineups,-1626157-1628384-1628969-1629011-1630631-,K. Towns - O. Anunoby - M. Bridges - M. Robinson - J. Alvarado,1610612752,NYK,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,100.0,1,1.0,243,163,1,1,523,464,1,249,396,258,396,331,441,485,1,447,464,139,56,1200
Lineups,-1626157-1628384-1629011-1629013-1630540-,K. Towns - O. Anunoby - M. Robinson - L. Shamet - M. McBride,1610612752,NYK,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.333,0.0,0.0,0.0,59.8,179.25,149.38,1,1.0,243,442,270,442,522,464,1,249,396,258,396,92,441,414,1,447,464,50,56,1205
Lineups,-1628969-1630540-1630574-1630631-1642885-,M. Bridges - M. McBride - A. Hukporti - J. Alvarado - M. Diawara,1610612752,NYK,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.6,125.22,104.35,1,4.0,243,442,270,442,525,464,1,249,396,258,396,331,441,485,1,447,464,105,5,1150
Lineups,-1628384-1628973-1630540-1641755-1641998-,O. Anunoby - J. Brunson - M. McBride - K. McCullar Jr. - T. Jemison III,1610612752,NYK,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,192.0,160.0,1,1.0,243,163,1,1,551,464,1,249,396,258,396,331,441,485,1,447,464,42,56,750
Lineups,-1628384-1628404-1628969-1628973-1631110-,O. Anunoby - J. Hart - M. Bridges - J. Brunson - J. Sochan,1610612752,NYK,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,100.0,0,1.0,243,163,1,1,559,464,1,249,396,258,396,331,441,485,1,447,464,146,56,600
Lineups,-1628384-1628404-1628969-1629013-1630574-,O. Anunoby - J. Hart - M. Bridges - L. Shamet - A. Hukporti,1610612752,NYK,2,1,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.8,371.61,309.68,2,0.0,140,163,270,351,549,464,1,249,396,258,396,331,441,485,1,447,464,23,459,775
Lineups,-1628384-1628404-1628969-1629013-1631110-,O. Anunoby - J. Hart - M. Bridges - L. Shamet - J. Sochan,1610612752,NYK,2,2,0,1.0,0.0,0.0,0.0,43.1,50.0,-43.1,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.8,163.64,136.36,0,0.333,140,81,1,1,541,464,108,449,396,258,396,331,441,485,1,447,464,57,380,880
Lineups,-1628384-1628404-1628969-1629011-1631110-,O. Anunoby - J. Hart - M. Bridges - M. Robinson - J. Sochan,1610612752,NYK,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.1,626.09,521.74,0,0.0,243,163,1,1,580,464,1,249,396,258,396,331,441,485,1,447,464,17,459,115
Lineups,-1628384-1628404-1628969-1629011-1629013-,O. Anunoby - J. Hart - M. Bridges - M. Robinson - L. Shamet,1610612752,NYK,2,2,0,1.0,0.0,0.0,0.0,25.8,25.0,-25.8,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.8,553.85,461.54,1,0.333,140,81,1,1,558,464,91,404,396,258,396,331,441,485,1,447,464,19,380,650
Lineups,-1628384-1628404-1628969-1629011-1630540-,O. Anunoby - J. Hart - M. Bridges - M. Robinson - M. McBride,1610612752,NYK,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.1,55.6,46.33,0,0.0,243,163,1,1,518,464,1,249,396,258,396,331,441,485,1,447,464,593,459,1295
